CustomerID,CustomerName,Age,Gender,MaritalStatus,AnnualIncome_INR,EmploymentType,CreditScore,GeographicRegion
CUST-00924,Shreya Shah,28,Female,Married,969000,Salaried Corporate,818,Ahmedabad
CUST-00925,Ishaan Kapoor,60,Male,Widowed,1461000,Salaried Corporate,761,Ahmedabad
CUST-00926,Vijay Reddy,64,Male,Married,1985000,Business Owner,616,Lucknow
CUST-00927,Monika Malhotra,39,Female,Married,1105000,Salaried Corporate,828,Chennai
CUST-00928,Ushma Choudhary,62,Female,Divorced,1195000,Salaried Corporate,787,Jaipur
CUST-00929,Krunal Chawla,61,Male,Married,1427000,Salaried Corporate,740,Pune
CUST-00930,Sunil Grover,57,Male,Married,1756000,Salaried Corporate,681,Hyderabad
CUST-00931,Shashank Gill,26,Male,Married,333000,Salaried Corporate,770,Kolkata
CUST-00932,Nikhil Goel,46,Male,Single,800000,Salaried Corporate,759,Bengaluru
CUST-00933,Ravi Gupta,54,Male,Married,1270000,Salaried Corporate,794,Ahmedabad
CUST-00934,Jatin Sen,65,Male,Divorced,810000,Salaried Corporate,685,Ahmedabad
CUST-00935,Manisha Banerjee,26,Female,Married,1016000,Salaried Corporate,684,Pune
CUST-00936,Riya Desai,57,Female,Divorced,852000,Self-Employed Professional,680,Lucknow
CUST-00937,Himanshu Rao,53,Male,Married,1662000,Business Owner,690,Ahmedabad
CUST-00938,Piyush Mukherjee,42,Male,Widowed,1743000,Business Owner,665,Bengaluru
CUST-00939,Kapil Menon,41,Male,Divorced,655000,Salaried Corporate,671,Bengaluru
CUST-00940,Nishant Mehta,26,Male,Married,963000,Salaried Corporate,635,Hyderabad
CUST-00941,Shruti Dhawan,26,Female,Married,578000,Business Owner,769,Jaipur
CUST-00942,Shruti Grover,24,Female,Married,850000,Self-Employed Professional,850,Pune
CUST-00943,Prachi Aggarwal,50,Female,Married,1174000,Business Owner,508,Chennai
CUST-00944,Vaishali Menon,31,Female,Married,651000,Salaried Corporate,801,Hyderabad
CUST-00945,Varun Choudhary,50,Male,Married,609000,Salaried Corporate,710,Jaipur
CUST-00946,Aniket Singh,51,Male,Married,1808000,Business Owner,799,Hyderabad
CUST-00947,Anisha Gill,44,Female,Married,530000,Government Employee,820,Bengaluru
CUST-00948,Dhruv Yadav,29,Male,Married,865000,Salaried Corporate,701,Delhi NCR
CUST-00949,Archana Kulkarni,23,Female,Single,673000,Government Employee,787,Bengaluru
CUST-00950,Aaradhya Goel,51,Female,Married,1550000,Salaried Corporate,850,Mumbai
CUST-00951,Preeti Kumar,60,Female,Married,855000,Government Employee,786,Ahmedabad
CUST-00952,Shivam Shinde,57,Male,Married,1172000,Salaried Corporate,759,Mumbai
CUST-00953,Aarav Chatterjee,56,Male,Single,988000,Self-Employed Professional,730,Chennai
CUST-00954,Ritu Sharma,44,Female,Married,660000,Self-Employed Professional,676,Delhi NCR
CUST-00955,Tanya Dhawan,51,Female,Divorced,1179000,Salaried Corporate,813,Bengaluru
CUST-00956,Monika Verma,26,Female,Married,604000,Salaried Corporate,683,Jaipur
CUST-00957,Sakshi Bansal,22,Female,Married,588000,Salaried Corporate,744,Jaipur
CUST-00958,Bhupendra Das,40,Male,Single,716000,Salaried Corporate,691,Chennai
CUST-00959,Karan Garg,48,Male,Married,573000,Self-Employed Professional,741,Kolkata
CUST-00960,Utkarsh Mehta,31,Male,Married,790000,Salaried Corporate,812,Pune
CUST-00961,Pranav Patel,24,Male,Single,837000,Salaried Corporate,766,Kolkata
CUST-00962,Rani Joshi,35,Female,Single,652000,Self-Employed Professional,779,Chennai
CUST-00963,Rashmi Grover,26,Female,Divorced,305000,Salaried Corporate,718,Pune
CUST-00964,Kapil Deshmukh,50,Male,Married,820000,Salaried Corporate,821,Bengaluru
CUST-00965,Baldev Choudhary,58,Male,Single,1439000,Business Owner,734,Delhi NCR
CUST-00966,Aniket Joshi,22,Male,Married,804000,Self-Employed Professional,713,Pune
CUST-00967,Payal Malhotra,35,Female,Married,773000,Salaried Corporate,738,Ahmedabad
CUST-00968,Shashank Kumar,31,Male,Single,771000,Salaried Corporate,747,Pune
CUST-00969,Arjun Deshmukh,28,Male,Married,705000,Self-Employed Professional,741,Bengaluru
CUST-00970,Baldev Menon,46,Male,Single,1048000,Salaried Corporate,801,Lucknow
CUST-00971,Naveen Mukherjee,65,Male,Married,1507000,Government Employee,693,Bengaluru
CUST-00972,Tanya Gupta,64,Female,Married,1424000,Government Employee,701,Pune
CUST-00973,Vineet Nair,25,Male,Married,669000,Salaried Corporate,742,Jaipur
CUST-00974,Abhishek Singh,26,Male,Married,730000,Government Employee,608,Ahmedabad
CUST-00975,Lalit Chatterjee,46,Male,Single,705000,Salaried Corporate,728,Kolkata
CUST-00976,Aniket Bansal,24,Male,Married,614000,Salaried Corporate,754,Pune
CUST-00977,Nidhi Verma,39,Female,Married,1147000,Salaried Corporate,579,Jaipur
CUST-00978,Yogesh Pathak,40,Male,Married,771000,Salaried Corporate,682,Delhi NCR
CUST-00979,Rohit Singh,53,Male,Single,773000,Government Employee,715,Chennai
CUST-00980,Vidya Shah,40,Female,Married,616000,Self-Employed Professional,751,Kolkata
CUST-00981,Rahul Patil,32,Male,Married,1478000,Salaried Corporate,660,Kolkata
CUST-00982,Vaishali Rao,67,Female,Married,1427000,Salaried Corporate,850,Hyderabad
CUST-00983,Dhruv Deshmukh,21,Male,Married,503000,Government Employee,850,Delhi NCR
CUST-00984,Baldev Pillai,46,Male,Married,828000,Salaried Corporate,828,Mumbai
CUST-00985,Anisha Mishra,34,Female,Married,583000,Salaried Corporate,591,Mumbai
CUST-00986,Kriti Singh,58,Female,Single,1367000,Salaried Corporate,787,Bengaluru
CUST-00987,Rohit Reddy,57,Male,Married,928000,Government Employee,640,Kolkata
CUST-00988,Kshitij Arora,31,Male,Married,1061000,Salaried Corporate,791,Pune
CUST-00989,Jitendra Naidu,56,Male,Single,791000,Salaried Corporate,777,Kolkata
CUST-00990,Piyush Mehra,33,Male,Married,681000,Self-Employed Professional,639,Jaipur
CUST-00991,Yash Shinde,63,Male,Married,1807000,Business Owner,850,Ahmedabad
CUST-00992,Bhavna Dutta,23,Female,Single,820000,Salaried Corporate,836,Mumbai
CUST-00993,Kapil Kulkarni,53,Male,Married,1044000,Self-Employed Professional,639,Hyderabad
CUST-00994,Baldev Patel,26,Male,Divorced,731000,Salaried Corporate,627,Pune
CUST-00995,Payal Kulkarni,30,Female,Married,991000,Business Owner,698,Kolkata
CUST-00996,Divyansh Sen,25,Male,Married,424000,Self-Employed Professional,661,Ahmedabad
CUST-00997,Nidhi Chawla,43,Female,Single,618000,Self-Employed Professional,706,Ahmedabad
CUST-00998,Bhavesh Sharma,30,Male,Divorced,1036000,Self-Employed Professional,744,Hyderabad
CUST-00999,Manoj Arora,64,Male,Married,1353000,Salaried Corporate,738,Kolkata
CUST-01000,Megha Mishra,22,Female,Single,698000,Government Employee,584,Delhi NCR
CUST-01001,Bhavesh Bansal,33,Male,Married,337000,Self-Employed Professional,783,Jaipur
CUST-01002,Sandeep Banerjee,60,Male,Single,1055000,Salaried Corporate,753,Chennai
CUST-01003,Ritu Mishra,22,Female,Single,240000,Salaried Corporate,689,Hyderabad
CUST-01004,Bharti Naidu,40,Female,Single,1026000,Business Owner,668,Chennai
CUST-01005,Bharti Roy,21,Female,Single,584000,Self-Employed Professional,721,Kolkata
CUST-01006,Nisha Malhotra,57,Female,Single,990000,Salaried Corporate,800,Lucknow
CUST-01007,Ravi Malhotra,29,Male,Married,678000,Government Employee,697,Ahmedabad
CUST-01008,Bhavna Dhawan,37,Female,Divorced,608000,Salaried Corporate,797,Hyderabad
CUST-01009,Varsha Shah,29,Female,Married,476000,Self-Employed Professional,619,Jaipur
CUST-01010,Tushar Aggarwal,31,Male,Married,417000,Self-Employed Professional,728,Chennai
CUST-01011,Payal Aggarwal,35,Female,Married,585000,Government Employee,699,Mumbai
CUST-01012,Kshitij Joshi,44,Male,Married,1106000,Salaried Corporate,678,Bengaluru
CUST-01013,Dinesh Singh,58,Male,Married,973000,Self-Employed Professional,721,Mumbai
CUST-01014,Sakshi Patel,55,Female,Married,1240000,Salaried Corporate,746,Chennai
CUST-01015,Shivam Singh,50,Male,Married,745000,Salaried Corporate,586,Chennai
CUST-01016,Kapil Dhawan,51,Male,Married,1273000,Government Employee,744,Kolkata
CUST-01017,Himanshu Grover,25,Male,Married,755000,Business Owner,712,Mumbai
CUST-01018,Ekta Joshi,64,Female,Married,1156000,Business Owner,730,Mumbai
CUST-01019,Rohit Rao,34,Male,Married,797000,Government Employee,710,Pune
CUST-01020,Piyush Rao,31,Male,Married,1388000,Business Owner,723,Pune
CUST-01021,Nikita Mehra,29,Female,Divorced,691000,Self-Employed Professional,704,Mumbai
CUST-01022,Ekta Joshi,54,Female,Married,889000,Salaried Corporate,758,Kolkata
CUST-01023,Himanshu Nair,32,Male,Single,1037000,Business Owner,669,Kolkata
CUST-01024,Isha Kapoor,55,Female,Married,1067000,Self-Employed Professional,748,Chennai
CUST-01025,Muskan Sen,55,Female,Married,977000,Self-Employed Professional,771,Kolkata
CUST-01026,Shruti Mukherjee,21,Female,Married,520000,Self-Employed Professional,769,Chennai
CUST-01027,Kapil Reddy,60,Male,Married,811000,Self-Employed Professional,822,Lucknow
CUST-01028,Meenal Kapoor,42,Female,Single,697000,Government Employee,722,Delhi NCR
CUST-01029,Vineet Garg,49,Male,Divorced,1120000,Business Owner,752,Pune
CUST-01030,Varun Bansal,28,Male,Married,428000,Salaried Corporate,707,Kolkata
CUST-01031,Vijay Verma,31,Male,Married,581000,Salaried Corporate,751,Delhi NCR
CUST-01032,Shalini Kulkarni,61,Female,Single,1005000,Self-Employed Professional,723,Pune
CUST-01033,Sanjay Desai,57,Male,Married,1141000,Salaried Corporate,799,Bengaluru
CUST-01034,Anuj Khanna,34,Male,Married,539000,Government Employee,664,Jaipur
CUST-01035,Sneha Trivedi,50,Female,Married,1133000,Salaried Corporate,776,Lucknow
CUST-01036,Lata Mehta,55,Female,Married,1113000,Self-Employed Professional,850,Mumbai
CUST-01037,Gayatri Kulkarni,41,Female,Married,878000,Government Employee,727,Kolkata
CUST-01038,Piyush Singh,57,Male,Single,1566000,Business Owner,572,Lucknow
CUST-01039,Shivam Bose,25,Male,Married,590000,Self-Employed Professional,811,Hyderabad
CUST-01040,Ushma Pillai,39,Female,Married,896000,Government Employee,804,Pune
CUST-01041,Rakesh Chatterjee,34,Male,Married,691000,Business Owner,662,Mumbai
CUST-01042,Priyanka Deshmukh,46,Female,Married,793000,Government Employee,655,Pune
CUST-01043,Vaibhav Roy,24,Male,Single,888000,Self-Employed Professional,750,Ahmedabad
CUST-01044,Bhavna Mishra,45,Female,Single,983000,Self-Employed Professional,665,Chennai
CUST-01045,Kapil Shinde,65,Male,Single,1830000,Business Owner,680,Delhi NCR
CUST-01046,Pranav Aggarwal,62,Male,Single,1108000,Salaried Corporate,821,Delhi NCR
CUST-01047,Amrita Mukherjee,45,Female,Married,1138000,Business Owner,647,Jaipur
CUST-01048,Rajesh Gill,38,Male,Single,411000,Government Employee,705,Mumbai
CUST-01049,Ranjan Mishra,60,Male,Married,1276000,Self-Employed Professional,697,Delhi NCR
CUST-01050,Bhumika Mehta,28,Female,Married,272000,Salaried Corporate,672,Ahmedabad
CUST-01051,Tarun Sen,59,Male,Married,1074000,Salaried Corporate,750,Chennai
CUST-01052,Yash Deshmukh,60,Male,Married,1271000,Salaried Corporate,594,Bengaluru
CUST-01053,Sandeep Chawla,34,Male,Married,468000,Salaried Corporate,626,Bengaluru
CUST-01054,Sachin Patil,52,Male,Single,1419000,Salaried Corporate,683,Jaipur
CUST-01055,Suresh Pathak,58,Male,Single,1082000,Government Employee,761,Delhi NCR
CUST-01056,Shreya Mishra,53,Female,Married,896000,Government Employee,577,Lucknow
CUST-01057,Bhavna Pandey,43,Female,Married,1291000,Salaried Corporate,849,Pune
CUST-01058,Dinesh Naidu,35,Male,Divorced,972000,Business Owner,668,Kolkata
CUST-01059,Nishant Grover,53,Male,Married,1421000,Self-Employed Professional,666,Chennai
CUST-01060,Kavita Das,45,Female,Married,1116000,Salaried Corporate,639,Mumbai
CUST-01061,Shikha Mishra,37,Female,Married,786000,Government Employee,626,Lucknow
CUST-01062,Sandeep Reddy,53,Male,Married,1141000,Salaried Corporate,739,Bengaluru
CUST-01063,Amrita Kulkarni,67,Female,Single,880000,Government Employee,703,Pune
CUST-01064,Pooja Choudhary,22,Female,Single,667000,Self-Employed Professional,709,Bengaluru
CUST-01065,Gautam Sen,34,Male,Married,656000,Self-Employed Professional,850,Bengaluru
CUST-01066,Tushar Bansal,60,Male,Divorced,1349000,Business Owner,662,Pune
CUST-01067,Gaurav Rao,60,Male,Married,824000,Salaried Corporate,627,Ahmedabad
CUST-01068,Shalini Jain,59,Female,Married,1558000,Government Employee,713,Lucknow
CUST-01069,Ishita Bansal,26,Female,Single,240000,Self-Employed Professional,695,Ahmedabad
CUST-01070,Sakshi Kapoor,26,Female,Married,349000,Government Employee,643,Ahmedabad
CUST-01071,Himanshu Arora,23,Male,Married,458000,Self-Employed Professional,725,Chennai
CUST-01072,Ruchi Malhotra,27,Female,Married,411000,Salaried Corporate,772,Jaipur
CUST-01073,Kiran Goel,28,Female,Married,759000,Business Owner,715,Pune
CUST-01074,Archana Mukherjee,62,Female,Married,804000,Self-Employed Professional,631,Lucknow
CUST-01075,Vaibhav Bansal,35,Male,Married,728000,Business Owner,723,Kolkata
CUST-01076,Nisha Garg,67,Female,Single,1433000,Business Owner,755,Mumbai
CUST-01077,Chirag Mehta,49,Male,Married,747000,Self-Employed Professional,662,Hyderabad
CUST-01078,Shruti Das,53,Female,Married,1154000,Government Employee,741,Mumbai
CUST-01079,Radhika Dutta,50,Female,Married,553000,Salaried Corporate,624,Lucknow
CUST-01080,Chirag Naidu,59,Male,Single,1258000,Salaried Corporate,706,Delhi NCR
CUST-01081,Sapna Dutta,47,Female,Married,724000,Self-Employed Professional,730,Chennai
CUST-01082,Mayank Dutta,56,Male,Married,1899000,Business Owner,827,Mumbai
CUST-01083,Bhavna Patil,49,Female,Widowed,598000,Salaried Corporate,729,Jaipur
CUST-01084,Deepak Shah,58,Male,Married,1533000,Business Owner,818,Chennai
CUST-01085,Deepika Bansal,53,Female,Married,601000,Self-Employed Professional,812,Ahmedabad
CUST-01086,Garima Pillai,57,Female,Married,1266000,Salaried Corporate,705,Lucknow
CUST-01087,Dhruv Mukherjee,47,Male,Married,937000,Self-Employed Professional,689,Lucknow
CUST-01088,Raman Bansal,53,Male,Single,812000,Salaried Corporate,758,Ahmedabad
CUST-01089,Vaibhav Deshmukh,24,Male,Single,683000,Salaried Corporate,681,Delhi NCR
CUST-01090,Girish Banerjee,42,Male,Single,1025000,Business Owner,756,Delhi NCR
CUST-01091,Shruti Desai,22,Female,Single,533000,Salaried Corporate,682,Bengaluru
CUST-01092,Ishita Reddy,30,Female,Single,722000,Salaried Corporate,683,Ahmedabad
CUST-01093,Sanjana Dutta,25,Female,Married,286000,Self-Employed Professional,687,Ahmedabad
CUST-01094,Prachi Sharma,30,Female,Married,857000,Government Employee,689,Pune
CUST-01095,Dhruv Garg,53,Male,Married,1727000,Business Owner,688,Delhi NCR
CUST-01096,Radhika Banerjee,58,Female,Married,782000,Salaried Corporate,764,Hyderabad
CUST-01097,Sneha Khanna,33,Female,Married,592000,Government Employee,760,Hyderabad
CUST-01098,Shreyas Khanna,51,Male,Married,1590000,Salaried Corporate,711,Kolkata
CUST-01099,Sanjay Menon,67,Male,Single,1283000,Salaried Corporate,703,Hyderabad
CUST-01100,Vineet Verma,56,Male,Married,1181000,Salaried Corporate,779,Lucknow
CUST-01101,Komal Desai,65,Female,Married,506000,Government Employee,620,Chennai
CUST-01102,Komal Chatterjee,44,Female,Married,733000,Self-Employed Professional,536,Delhi NCR
CUST-01103,Harshita Grover,35,Female,Married,957000,Government Employee,805,Delhi NCR
CUST-01104,Sunil Banerjee,49,Male,Married,1027000,Salaried Corporate,724,Pune
CUST-01105,Yashika Pandey,28,Female,Married,714000,Self-Employed Professional,683,Mumbai
CUST-01106,Varun Chawla,25,Male,Married,559000,Salaried Corporate,705,Delhi NCR
CUST-01107,Amrita Gill,49,Female,Married,651000,Self-Employed Professional,802,Bengaluru
CUST-01108,Sanjay Chatterjee,67,Male,Single,1265000,Government Employee,679,Jaipur
CUST-01109,Chetan Sen,24,Male,Married,553000,Salaried Corporate,691,Jaipur
CUST-01110,Laxmi Joshi,32,Female,Married,1129000,Salaried Corporate,690,Kolkata
CUST-01111,Aisha Arora,65,Female,Married,923000,Self-Employed Professional,642,Pune
CUST-01112,Pankaj Joshi,22,Male,Divorced,950000,Salaried Corporate,635,Delhi NCR
CUST-01113,Deepak Shah,47,Male,Single,779000,Salaried Corporate,638,Delhi NCR
CUST-01114,Yogesh Deshmukh,51,Male,Married,1404000,Salaried Corporate,754,Ahmedabad
CUST-01115,Raman Aggarwal,56,Male,Married,2033000,Business Owner,648,Bengaluru
CUST-01116,Dhruv Goel,56,Male,Married,1484000,Salaried Corporate,762,Kolkata
CUST-01117,Ankita Mukherjee,46,Female,Married,647000,Government Employee,702,Chennai
CUST-01118,Meenal Roy,63,Female,Married,1742000,Business Owner,712,Chennai
CUST-01119,Gautam Reddy,47,Male,Married,849000,Salaried Corporate,850,Bengaluru
CUST-01120,Manish Mukherjee,25,Male,Married,580000,Salaried Corporate,689,Chennai
CUST-01121,Tarun Patil,40,Male,Married,706000,Government Employee,679,Hyderabad
CUST-01122,Bhupendra Trivedi,31,Male,Single,240000,Self-Employed Professional,715,Mumbai
CUST-01123,Ravi Kumar,30,Male,Married,869000,Salaried Corporate,812,Ahmedabad
CUST-01124,Disha Deshmukh,60,Female,Single,1175000,Salaried Corporate,766,Jaipur
CUST-01125,Kapil Pathak,58,Male,Married,1150000,Salaried Corporate,618,Bengaluru
CUST-01126,Kapil Gill,26,Male,Married,240000,Self-Employed Professional,707,Mumbai
CUST-01127,Rohit Menon,28,Male,Single,240000,Self-Employed Professional,697,Mumbai
CUST-01128,Vivek Yadav,43,Male,Married,1131000,Business Owner,595,Mumbai
CUST-01129,Rakesh Malhotra,67,Male,Single,1001000,Business Owner,664,Jaipur
CUST-01130,Ashi Yadav,46,Female,Married,1346000,Salaried Corporate,774,Lucknow
CUST-01131,Bharti Kapoor,66,Female,Married,1011000,Salaried Corporate,697,Pune
CUST-01132,Meenal Deshmukh,63,Female,Married,1798000,Business Owner,719,Bengaluru
CUST-01133,Praveen Grover,32,Male,Single,898000,Self-Employed Professional,833,Lucknow
CUST-01134,Shreyas Reddy,46,Male,Married,1122000,Government Employee,802,Jaipur
CUST-01135,Bhavesh Dhawan,33,Male,Married,984000,Business Owner,559,Lucknow
CUST-01136,Pranav Singh,60,Male,Single,772000,Salaried Corporate,777,Jaipur
CUST-01137,Rani Goel,38,Female,Married,616000,Salaried Corporate,823,Chennai
CUST-01138,Inderjeet Menon,45,Male,Single,1199000,Salaried Corporate,745,Pune
CUST-01139,Lokesh Rao,53,Male,Married,848000,Self-Employed Professional,650,Mumbai
CUST-01140,Yashika Trivedi,67,Female,Married,1974000,Business Owner,723,Chennai
CUST-01141,Shreyas Rao,60,Male,Single,891000,Self-Employed Professional,706,Pune
CUST-01142,Anisha Gupta,63,Female,Single,1005000,Salaried Corporate,850,Jaipur
CUST-01143,Saurabh Verma,32,Male,Married,965000,Business Owner,716,Kolkata
CUST-01144,Geeta Arora,64,Female,Single,859000,Salaried Corporate,761,Bengaluru
CUST-01145,Raman Garg,56,Male,Single,1230000,Salaried Corporate,795,Pune
CUST-01146,Disha Choudhary,24,Female,Married,591000,Salaried Corporate,691,Chennai
CUST-01147,Gaurav Patel,25,Male,Married,735000,Business Owner,662,Delhi NCR
CUST-01148,Priyanka Mehta,57,Female,Married,876000,Self-Employed Professional,802,Kolkata
CUST-01149,Praveen Shinde,28,Male,Married,931000,Salaried Corporate,695,Jaipur
CUST-01150,Harshita Kumar,62,Female,Married,878000,Self-Employed Professional,754,Lucknow
CUST-01151,Manoj Dhawan,48,Male,Married,1080000,Salaried Corporate,753,Jaipur
CUST-01152,Jitendra Mehra,51,Male,Married,1089000,Salaried Corporate,671,Pune
CUST-01153,Bhumika Sharma,29,Female,Divorced,363000,Self-Employed Professional,704,Ahmedabad
CUST-01154,Shreya Singh,49,Female,Married,924000,Salaried Corporate,631,Jaipur
CUST-01155,Jatin Das,34,Male,Married,974000,Salaried Corporate,642,Chennai
CUST-01156,Saloni Sharma,60,Female,Single,891000,Salaried Corporate,734,Hyderabad
CUST-01157,Nishant Pandey,61,Male,Single,1350000,Salaried Corporate,845,Hyderabad
CUST-01158,Disha Nair,42,Female,Single,1071000,Business Owner,788,Bengaluru
CUST-01159,Kriti Malhotra,31,Female,Married,830000,Business Owner,805,Jaipur
CUST-01160,Chetan Mishra,43,Male,Married,797000,Government Employee,639,Lucknow
CUST-01161,Naina Trivedi,21,Female,Single,443000,Salaried Corporate,715,Chennai
CUST-01162,Ekta Choudhary,66,Female,Married,1062000,Government Employee,664,Ahmedabad
CUST-01163,Anuj Das,57,Male,Married,677000,Self-Employed Professional,769,Delhi NCR
CUST-01164,Aaradhya Dutta,41,Female,Divorced,392000,Government Employee,769,Hyderabad
CUST-01165,Sanjay Naidu,46,Male,Married,678000,Government Employee,850,Delhi NCR
